,links,dates,header,body
104,https://www.vancouverislandfreedaily.com/news/pqbeat-a-chat-with-parksville-golden-oldies-sports-association-president-rob-jonas/,"Oct 3, 2020",PQBeat: A chat with Parksville Golden Oldies Sports Association president Rob Jonas,"ThePQB Newshas launched a podcast,PQBeat(follow ushereor you can also search ‘PQBeat’ oniTunesor thePodcast Appon your iPhone).PQBeat·PGOSA – Rob Jonas 9:23:20"
105,https://www.vancouverislandfreedaily.com/community/berwick-qualicum-beach-seniors-strut-their-stuff-on-the-catwalk/,"Oct 1, 2020",Berwick Qualicum Beach seniors strut their stuff on the catwalk,"They did their little turn on the catwalk.Residents and staff members at the Berwick Qualicum Beach seniors community have produced the latest in their line of music videos, this time in celebration of National Seniors Day on Oct. 1.The video, dubbed ‘BQB On The Catwalk’, is a takeoff on campy 1991 hit ‘I’m Too Sexy’ by Right Said Fred. In the video, staff and residents span nine decades, from their 20s to early 100s. ‘BQB On The Catwalk’ features 30 staff members and 41 resident participants – more than half of the staff and nearly half of the residents.They previously did a unique rendition of ‘Rock and Roll All Nite’ by legendary rockers KISS.READ MORE:Qualicum Beach seniors rock out to KISS classicREAD MORE:Berwick Qualicum Beach residents back with another music video“We are so pleased that everyone involved was able to eventually step out of their comfort zone to participate in this communal project,” said Laurel Wright, active living manager at BQB. Our greatest joy is how much fun we all had making this video together, and watching it together (over three sessions in our theatre to accommodate for social distancing).”—NEWS StaffLikeusonFacebookandfollowusonTwitterMusicqualicum beachSeniorsvideo"
106,https://www.vancouverislandfreedaily.com/news/lessons-from-a-pandemic-how-to-design-a-nursing-home-thats-safe-and-love-filled/,"Oct 1, 2020",Lessons from a pandemic: How to design a nursing home that’s safe and love-filled,"By Martha Perkins, Local Journalism Initiative Reporter, North Shore NewsThe images were heartbreaking — a senior citizen, alone in their nursing home bedroom while, on the other side of the window, a family member stands outside and tries to establish some kind of connection to ease the sense of isolation and foreboding.Surely, people said, there has to be a better way to keep residents of care facilities safe while also allowing them to be with their families.Baptist Housing is working on it. The coronavirus pandemic has unexpectedly provided new insights into how nursing homes should be designed to help control the spread of any type of illness. The timing is especially beneficial as Baptist Housing works on its plans for the first phase of the Inglewood Care Centre redevelopment.This past February, BC Housing financed the sale of the aging facility and three adjacent lots to Baptist Housing, which owns and operates 21 care homes in British Columbia. With a large financial commitment from the province, as well as Vancouver Coastal Health, Baptist Housing came up with plan to subsidize the construction of a replacement care home by creating a community of housing on the site. The total of 699 proposed units also includes private-pay units, life leases and rental apartments for staff.In mid-September, the District of West Vancouver allowed the project to move to the public consultation stage.In advance of the first public open house on Oct. 6, the North Shore News talked with Howard Johnson, Baptist Housing CEO and president, and Marc Kinna, executive vice-president operations and chief operating officer. They walked through some of the ways they’re adapting traditional nursing home designs to ensure residents and staff can enjoy a better quality of life and work during a pandemic.“COVID-19 has taught us about the risk of bringing a virus from the outside world into the residences of these seniors,” Kinna says. “We have to remember that they don’t life where we work we work in their home. This has really transformed our thinking around that.”As well, the changes will keep residents healthier, pandemic or not. “Every single design element that will make the building better, and the experience better for residents, also applies to other forms of illness,” he says. “We’re hoping that the incidence of other communicable illnesses such as influenza, the Norwalk virus and the common cold will be lesser as well.”Because many of these design changes can be incorporated into the original plans, they are optimistic they won’t add much to the overall cost of the construction.Room, sweet room"
107,https://www.vancouverislandfreedaily.com/business/new-seniors-housing-complex-proposed-for-port-alberni/,"Sep 23, 2020",New seniors’ housing complex proposed for Port Alberni,"A new seniors complex has been proposed for Port Alberni.The Vancouver Resource Society (VRS) is hoping to build a seniors housing project at Anderson Hill, on the former Alberni District Secondary School site.The planned facility will be a five-storey building with 102 units for seniors and people with disabilities, as well as a one-storey clubhouse with amenities like a fitness room, games room, lounge, dining room and commercial kitchen.The project is aimed at independent seniors, explained VRS director of operations Martin Gardner in a presentation to Port Alberni city council on Monday, Sept. 14. Twenty to 25 percent of the units will be regular rentals, with “a la carte” services offered from the clubhouse. This model will allow seniors to age in place.“We’re really trying to attract a younger, more active senior,” said Gardner. “People can move in at a younger age and live there as long as possible. You have access to meal programs and recreational programs as you choose.”The new facility will be called “Timberline at North Park” and will be located on Anderson Avenue and North Park Drive.Ken Fraser, VRS executive director, explained to council that the organization has applied for grant funding from BC Housing and Canada Mortgage and Housing Corporation (CMHC). Without this grant funding, the average price for a one-bedroom unit is estimated to be around $1,070.“I know that’s probably expensive for the Port Alberni market,” said Fraser. “That’s our worst case scenario, but we’re cautiously optimistic that BC Housing or CMHC will help us out with some affordability here.”The organization still needs to apply for a development permit from the city, after which construction is expected to begin in January or February of 2021, said director of development Brad Tone.Mayor and council expressed support for the project on Monday. Councillor Debbie Haggard praised the “age in place” approach to the facility.“I know many active seniors,” Haggard said. “They’re active and they’re younger seniors, but they don’t want the maintenance of owning their own home. They don’t want to do the maintenance in the yard anymore. They want the flexibility to travel. I think you’re going to be full up very quickly.”elena.rardon@albernivalleynews.comLike us onFacebookand follow us onTwitter"
108,https://www.vancouverislandfreedaily.com/community/viu-elder-college-going-online-with-dozens-of-courses-this-fall/,"Sep 21, 2020",VIU Elder College going online with dozens of courses this fall,"VIU Elder College is going online in September 2020.Fifty-three instructors have agreed to offer their courses online and the topics range from Algebra and Calculus, Just the Easy Stuff to Alzheimers and Medical Assistance in Dying (MAiD). VIU Elder College members will still have exciting learning opportunities during the COVID-19 restrictions that are preventing in-person learning across all the B.C. post secondary institutions.There are 16 courses in the September session that starts on Sept. 8. Many courses such as Practical Photography are back, by popular demand. The course titled Why the Arts Matter is now offered in two sessions. And there are new courses such as Casino Gaming: Past and Present that includes discussions about the history of gambling, early casinos and addiction.“Attaining and Maintaining Mental Health” is the theme for the Friday Forum that will be offered on four successive Fridays afternoons. Mental health is a fitting subject for the older population who are identified as the most vulnerable in the current pandemic and isolated from friends and family as they comply with the coronavirus public health restrictions. The topics covered will be social isolation, family caregiving, the Vancouver Island crisis line, energy healing, the human/animal connection and a conversation in music.A second session commences on Oct. 27 with 18 courses that includes the return of Salish Sea: A Year on the Wild Side. Road Safety for Seniors is a course presented by a retired RCMP officer that has now been extended to four weeks. The popular course Good Bugs, Bad Bugs, has also been extended this year and now runs for seven weeks. One of the new courses, Who Discovered America is offered in three sessions and discusses how the early First Nations people journeyed to the Americas and the explorers who preceded Columbus. Another new course is The Practice of Self Healing, an eight-week course that includes a discussion of scientific findings as well as ancient practices that improve well-being.There are also one-day sessions that are single seminar style courses with a course fee set at $10. Good Touch, Bad Touch is a new one-day session that explores how grandparents can deal with the topic of unsafe touch. For those wanting to learn about strategies for protecting our phones, computers and online accounts from cyber attacks there is Simple Strategies to be secure Online. The other topics are Advance Care Planning — Because We All Die; The Charitable investor: Making a Difference; Six Stages of Your Caregiving Years; and Secret Life of Pots: Emily Carr’s Ceramics.Course fees range from $21 to $52.50 depending on the length of the course. Membership in VIU Elder College is $20 and is required of all participants. A VIU Elder College membership is the passport to many wonderful and exciting learning opportunities and comes with added benefits such as one free admission to Milner Gardens. Another benefit to members this year is exclusive registration for the online Saturday Speakers series which will be restricted to members only.The Fall Saturday Speakers begins with a presentation on Oct. 24 from Lynne Bowen, who is a well known Nanaimo author who writes about local history. The topic of her presentation is Those Lake People: Stories of Cowichan Lake. The second presentation in the Saturday Speakers Series will be given on Nov. 28 by Dr. B Brett Finlay from UBC. His topic is The Role of Microbiota in Health and Disease.VIU ElderCollege has a toll free line 1-866-734-6252 for registration, information, membership sign-up and securing a spot in the Saturday Speakers Series. There will be no in-person registrations because of the closure of VIU facilities to the general public. All the VIU Elder College courses and presentations will be offered through Zoom, a free online communications tool.The course calendar has been published online atviu.ca/eldercollege. Facebook users can also usefacebook.com/ElderCollegeVancouverIslandUniversityand a Facebook account is not required to view VIU Elder College information and posts.VIU Elder College is an adjunct program of Vancouver Island University that offers lifelong learning for those who are 50 years of age, or better. VIU Elder College has been offering continuing education in Nanaimo and Oceanside for more than 25 years. The program began in 1993 and has more than 1,400 members.More information is available atviu.ca/eldercollegeor by calling 1-866-734-6252.Seniors"
109,https://www.vancouverislandfreedaily.com/community/the-journey-never-ends-for-these-ambitious-hiking-seniors/,"Aug 16, 2020",The journey never ends for these ambitious hiking seniors,"Nine years ago, a few friends decided to start a hiking group. And not just any hiking group, but one where they fly to remote locations in a helicopter.The four Qualicum Beach men, all in their 70s, have been doing so for almost a decade – camping, exploring and hiking together during an annual trip in July.Roger Griffiths, the guide for the group, has been doing outdoor expeditions for 40 years. He started in England and then in Canada – teaching climbing, backpacking and more along the way. He also has an expedition to the Himalayas under his belt, which he says was a “long, long time ago,” with a laugh.He took a break from the lifestyle for a few years while working for a municipality, but had his passion reignited when he retired to Qualicum Beach 14 years ago.“A couple of the guys in our walking group were talking about doing something and they knew I’d done some stuff, so I just said, ‘well I’ve got a few places we could go,’” he said. “And that’s how it started.”Fast forward to last month, the group was able to make it up to Tweedsmuir South Provincial Park in central B.C. Griffiths said he chose this location, like he often has, by scouting around for places on Google Earth. Things he looks out for include: alpine terrain; spots that are above 6,000 feet and, of course, good hiking. Griffiths and the group flies in on a helicopter to their base camp and then does day hikes from there.READ MORE:Parksville Qualicum Beach seniors get a kick out of ’walking soccer’“This year, it was quite windy and stormy, but we did a hike every day and had two really nice, sunny days,” he said. “We’re all good friends and know each other quite well, so it’s pretty relaxed. Now, after nine years, we’re into a routine. I do the cooking, they do washing up, I decide where we’re going hiking, they toodle along with me.”Geoff Relph has also been there from the beginning and said it’s been a true pleasure being lead through hidden areas of the province by Griffiths.“We are truly privileged to have the wherewithal to whistle up a helicopter and go flying off into the backcountry, I absolutely recognize that,” he said. “Having said that, it’s been fantastic over the last nine years and naturally, we’ve seen grizzly bear and caribou and moose and sheep and fox and wolves.”Looking forward, Griffiths said the group is probably going to call next year their last. For their 10th year, they plan to return to the same spot where they first started nine years ago at Iron Pass in Pemberton.“We thought that would be a good thing to do,” he said. “[We’re] a bit slower, but that’s OK. We adjust. We’re all getting a little bit slower, but we all still do pretty good hikes.”“I think we’re not an average group, we’re very lucky to be very healthy. Two of the guys are still playing soccer on a regular basis, I work out, I snowboard,” said Relph.“So, we’re an active group and a healthy group… that’s the story, a bunch of old guys have been hiking now for nine years, hoping for 10.”For more news from Vancouver Island and beyond delivered daily into your inbox, pleaseclick here.cloe.logan@pqbnews.comLikeusonFacebookandfollowusonTwitterOutdoors and RecreationParksvilleSeniors"
110,https://www.vancouverislandfreedaily.com/opinion/boomer-talk-bureaucracy-can-be-bad-for-your-health/,"Aug 11, 2020",BOOMER TALK: Bureaucracy can be bad for your health,"By Carole FawcettI never do well when confronted with bureaucracy. I do recognize that some guidelines are necessary for any business, but it seems we have become obsessed and ruled by them.With ‘policies and procedures’ people seem to lose their common sense along the way, creating a situation where a business or agency is forced to operate on what it says in the policies and procedures binder, as opposed to what is best for the client, patient or consumer.It seems that flexibility in dealing with a situation is completely lost when these rules become rigid. They are so rigid they become brittle and as we know things that are brittle tend to break easily and no longer function efficiently, perhaps discounting the needs of a human being.RELATED: B.C. employer health tax wins ‘paperweight award’ for red tapeRELATED: Governments should modernize their processes, get with the times for 2020I bumped into that just recently when attempting to accommodate the needs of my 96-year-old mother who had fallen and broken her clavicle. I was told that she would qualify to have Interior Health Authority care aides come in and assist her.So, a very nice someone came out from the Community Care group, assessed mom’s living situation (she lives in supportive housing) and said she would qualify for care aides.Mom and I had a chat about what would be most helpful. Apparently care aides only help with bathing once per week (unless the client is incontinent).A once a week shower or bath is not enough to feel fresh and clean, even if you are not incontinent. This impacts an individuals’ mental wellbeing too. If you feel unclean, it may impact your desire to socialize – something that is very important as we age.With mom, they did agree to help with the shower twice a week, but the shower was offered at 1:30 p.m. So that would mean she would dress in the a.m., (‘cause its frowned upon to go to lunch in your jammies) then undress at 1:30 for the shower and then dress again, then undress again at night when she went to bed.That would be four times she would have to dress and undress in one day. Broken clavicles are painful and can impede the ability to dress and undress.They are not allowed to bring food up from the kitchen area, because somewhere in their infamous binders of policies and procedures it states they cannot ‘transport food.’They are not allowed to walk patients down hallways for exercise, but will walk with them to the dining room for lunch. It was suggested by a young nurse that perhaps the care aide could ‘remind’ mom to walk down the hall, by herself. It’s not a matter of remembering, it’s a matter of being safe.Boggles the mind doesn’t it?I find the resistance to walking down the hall with a senior puzzling, as in the IHA’s own information about seniors, it states: “The prevention and reduction of falls among seniors is of particular importance, and B.C. is considered a world leader in this field.”Walking alongside a fragile senior who uses a walker would reassure the senior and a way for the care aide to assess how well they are doing. They could also help the client take a moment to sit on their walker if necessary.This is important to know Boomers, because bureaucracy tends to grow exponentially. You’ll need an advocate to make sure you are being looked after properly if this happens to you.I believe we must acknowledge the important work that care aides do, pay them accordingly and perhaps increase their training. They are vital to the quality of the lives of those they help. We need to allow care aides to be flexible enough to help others in a respectful and empowering manner.Just so you know, everyone I spoke with was polite, but they are, unfortunately, puppets of the system.We need to change the bureaucratic policies and procedures and make them more humane. Health care bureaucracy has lost sight that it is dealing with human beings.Carole Fawcett is a freelance writer, retired counsellor and humouristwww.wordaffair.com. For more news from Vancouver Island and beyond delivered daily into your inbox, pleaseclick here.Seniors"
111,https://www.vancouverislandfreedaily.com/news/obesity-in-older-women-linked-to-lack-of-social-ties-ubc-study/,"Aug 5, 2020","Obesity in older women linked to lack of social ties, UBC study","Women without social ties have greater likelihood of being obese compared to men in the same situation, according to a new study from UBC published in PLOS One.The study analyzed the social ties of 28,238 adults aged 45 to 85, linking that to stats such as body mass index and waist circumference – common indicators of general obesity. The study found that women who were single, widowed, divorced or separated had higher likelihood of being affected by general obesity than men.“There is a lot of literature suggesting that marriage is health-promoting for men and potentially less so for women, so our results about marital status were kind of surprising,” said Annalijn Conklin, principal investigator of the study and assistant professor in pharmaceutical sciences at UBC.Zeinab Hosseini, lead author of the study, said in a press release that more research is needed to completely “understand the factors at work,” but suggested that more needs to be done to encourage older women to build social ties.“This would require clear implementation strategies, and a focus on social connection interventions by health care researchers and decision-makers,” said Hosseini.ALSO READ:Canadians not getting enough light exercise during pandemic, UBC study findsConklin added that building these social ties could include activities like visiting friends and family, and engaging in group hobbies that encourage older adults to build connections outside their existing circles.The study did not investigate why these gender differences exist, but Conklin suggested that they may be due to social expectations of gender roles.“The type of work we did was taking a big data set and looking at how relationships affect men and women,” said Conklin. “That topic would require a completely different type of study, and maybe that’s the next step.”Like us onFacebookand follow us onTwitter.Want to support local journalism? Make a donationhere."
112,https://www.vancouverislandfreedaily.com/community/new-campbell-river-youth-led-project-to-honour-seniors-experiences/,"Aug 2, 2020",New Campbell River youth-led project to honour seniors’ experiences,"A new youth-led volunteer project in Campbell River wants to preserve legacy, one story at a time.Coast2Chronicle aims to share the “diverse and resilient stories of seniors residing in Campbell River,” a press release said.The project is supported by the YouthCan division of Volunteer Campbell River.RELATED:Campbell River youth making brighter days for community’s seniorsRecent Campbell River Christian School graduate Lokman Wong is spearheading the project.“I wanted to start this project to listen to and amplify seniors’ stories,” she said. “Too often, their stories are lost and it is through learning about others’ experiences that we are led to new opportunities and revelations about the world.”Wong hopes that by sharing interviews and portraits of the community’s seniors, the project will honour their contributions to their communities while decreasing stigma between generations.“Now more than ever, it is important to show seniors we care for them by listening to their story,” said Sarah Robinson, Volunteer Campbell River’s youth engagement coordinator. “Their collective histories and experiences are sources of wisdom and hearing their story is one way to show appreciation for their sacrifices and contributions.”RELATED:Volunteer Campbell River book drive brings in hundreds of novels for seniorsThe interviews will be conducted in-person while following physical distancing guidelines, or via Zoom. The stories will be shared on social media via Facebook and Instagram.Those interested in volunteering can email coast2chronicle@gmail.com for more information.@marissatielmarissa.tiel@campbellrivermirror.comLike us onFacebookand follow us onTwitter.Want to support local journalism during the pandemic? Make a donationhere."
113,https://www.vancouverislandfreedaily.com/community/vancouver-island-community-organizes-luncheon-for-seniors-to-beat-covid-19-blues/,"Jul 31, 2020",Vancouver Island community organizes luncheon for seniors to beat COVID-19 blues,"It started Friday morning, 9 a.m.More than 65 seniors in Sayward received a special lunch box delivered at their doorstep by volunteers from the community.The seniors luncheon was arranged by the Sayward Community Recreation Association-Heritage Hall (SCRA ) and the aquaculture company, Mowi on July 31 to beat COVID-19 blues.Lunch was prepared, packed and delivered by Mowi to volunteers in Sayward who then distributed the food to the seniors. The lunch-box menu consisted of barbecue salmon with salad and rice noodles, a homemade bun and cookies.Ann Vasnick, the president of SCRA who organized the event – which was supposed to have been a sit-down lunch during spring – said it had to be cancelled due to the pandemic. Instead, with physical distancing measures being more important while organizing events for high-risk groups like seniors, they decided to deliver.Mowi had already agreed to deliver the salmon for the lunch, but then stepped up and offered to bring up their mobile barbecue to prepare it as well, said Vansnick“The older people always look forward to seeing their friends at the event. Since most of them don’t live close to each other, they don’t always get to see other people,” said Vansnick about how the social event is uplifting for the seniors.In Sayward, the tradition of has been ongoing for many years and was originally started as a Christmas dinner event for seniors by Joyce Dustins. After her death, the SCRA decided to start a spring lunch event last year in her honour, said Vansnick.ALSO IN NEWS: Mining and exploration industries donate $100K to B.C. food banksFish FarmsSaywardSeniors"
114,https://www.vancouverislandfreedaily.com/sports/vancouver-island-golfer-routinely-shooting-his-age-or-better/,"Jul 25, 2020","Vancouver Island golfer routinely shooting his age, or better","Qualicum Beach’s Bruce Barnes plays golf three times a week. He simply loves the game.At the tender age of 91, Barnes is not about to quit.Though he is not as spry as he once was and now plays from the front tees at his favourite course, Eaglecrest Golf Club, his playing buddies enjoy having him around because Barnes can consistently play well every time out.Russ Mitchell, who is 67 years old and a single-digit handicap player with 50 years of golf experience, had the opportunity to play with Barnes recently. He was very impressed when Barnes carded an 83.“He could have easily shot a 79 if a few putts had dropped on the back nine,” said Mitchell. “Bruce plays from the forward (yellow) tees which does not make golf much easier, as I consider Eaglecrest one of the tougher golf course to score on.”READ MORE: ‘It’s never too late to get strong’: B.C. grandma deadlifts twice her weight for the goldBarnes agreed, saying “‘could have’ is the magic word. I have been averaging between 82 and 83 so far this year.”Barnes, who will turn 92 in December, has been playing golf for close to 75 years. He said it was not his favourite sport initially. It was hockey first and when he was 17, Barnes got challenged to try golf and he has been playing ever since.Over the years, he has played in various tournaments and when he got older entered the B.C. Seniors Golf Championships and Canadian Seniors Championships.He has won the Eaglecrest Senior Club title seven times he said and has also won club trophies in other courses.So how does he still maintain his golf game?“I don’t know if I have a secret,” said Barnes. “I concentrate quite well and I have a good short game. That enables me to shoot a reasonable score.”When he was lot younger, Barnes said he played six times a week. He counts himself truly fortunate to still be able to play golf.“I am a pancreatic cancer survivor,” said Barnes. “It will be 10 years this coming November that I have recovered from this. I love playing golf. I have difficulty walking now and have to drive the cart close to the ball now pretty much. But I don’t have any other difficulties. I do keep my head down let’s put it that way. As long as I swing slow and keep my head down, I can still hit that ball pretty square.”Mitchell said when he first golfed with Barnes, he expected he would be telling him where his ball went and what he scored on the hole.“Not a chance,” said Mitchell. “He knows his score and mine. He has amazing eyesight and hearing and he never holds up the group. Bruce drives the ball around 150 yards and I have never seen him miss a fairway. I consider him the Moe Norman of Vancouver Island. Barnzie has an incredible short game and chips in regularly and rarely misses a putt inside 10 feet.”Every time he goes out to play, Barnes said he approaches the game one shot at a time.“That’s what I try to do,” said Barnes. “You get ahead of yourself sometimes and when you’re having a really good round and near the end you go ‘oh if just do this I can shoot, like you said, in the 70s. That’s when you screw up. You end up with double bogeys.”READ MORE: Vancouver Island seniors get a kick out of ’walking soccer’Barnes said at his age, there’s going to be aches and pains and he has always turn to golf to make him forget that they’re there.“Whenever I don’t feel well, my wife would tell me to ‘get out there and forget your pains,’” said Barnes. “And it works. I also enjoy the camaraderie at my age. The boys are all so good to me.”For more news from Vancouver Island and beyond delivered daily into your inbox, pleaseclick here.Michael.Briones@pqbnews.comLikeusonFacebookandfollowusonTwitterGolfqualicum beachSeniors"
115,https://www.vancouverislandfreedaily.com/news/covid-19-hoax-call-to-b-c-long-term-care-home-leads-to-arrest/,"Jul 21, 2020",COVID-19 ‘hoax call’ to B.C. long-term care home leads to arrest,"The long-term care centre that saw B.C.’s first COVID-19 outbreak in a health-care setting has revealed it was the target of a hoax call in March.The Lynn Valley Care Centre had 52 residents and 26 staff contract the virus, and a male resident was the first in Canada to die of COVID-19. He was followed by 19 more resident deaths at the care centre before the outbreak was declared over in early May.READ MORE:B.C. records first COVID-19 death in Canada as province hits 32 casesIn an open letter released Tuesday (July 21), the centre said it received a phone call that “appeared to originate from health authorities” on March 8, shortly after its outbreak began.While the content of the phone call is currently the subject of an RCMP investigation, the centre said the call “deeply alarmed our staff.”The centre said it took action immediately but that by the next day, officials learned the call was a hoax.“It caused needless fear among residents and their families,” the centre said. “It created apprehension among our staff who, just like the majority of Canadians five months ago, knew little about the disease and its dangers, became reluctant to come to work. That call kicked us while we were down, really down.”The centre said one person has recently been arrested in connection to the hoax call.READ MORE:Daughter of man at B.C. care home hit by COVID-19 says loneliness is a big issue@katslepiankatya.slepian@bpdigital.caLike us onFacebookand follow us onTwitter.Want to support local journalism during the pandemic? Make a donationhere."
116,https://www.vancouverislandfreedaily.com/community/alongside-dr-king-vancouver-island-man-honoured-for-civil-rights-work/,"Jul 11, 2020",Alongside Dr. King: Vancouver Island man honoured for civil rights work,"Bill Duncan, far right, with Martin Luther King Jr. in Chicago. (Submitted photo)Colleen Duncan, Bill Duncan and Suzanne Duncan. (Submitted photo)Bill Duncan and his daughter Colleen Duncan, right, and his granddaughter Madelene Duncan at the Nanaimo African Heritage Society gala dinner. (Submitted photo)Shalema Gantt, President of the Nanaimo African Heritage Society, Bill Duncan, board member Len and society member Bernadette at the Nanaimo African Heritage Society gala dinner. (Submitted photo)Bill Duncan has dedicated his life to activism and helping others.And now Duncan, 95, also known as ‘Chicago Bill,’ has a Lifetime Achievement Award from the Nanaimo African Heritage Society as acknowledgment.The retired social worker, who now has dementia and lives in Stanford Seniors Village in Parksville, was born in Memphis, Tenn., when racist Jim Crow laws were still very much in force. In 1943, Duncan joined the U.S. Army and spent most of his time in Burma during an especially brutal chapter of the Second World War, before going to LeMoyne-Owen College in Memphis on the GI Bill. He then went to Michigan’s school of social work. When he graduated in 1955, he was the second African-American student at the university to receive a social work degree.READ MORE: Racism is here too, say Vancouver Island’s black community leaders"
117,https://www.vancouverislandfreedaily.com/news/video-victorias-raging-grannies-call-for-end-to-public-funding-of-for-profit-senior-homes/,"Jul 9, 2020",VIDEO: Victoria’s Raging Grannies call for end to public funding of for-profit senior homes,"A group of grannies gathered in front of the B.C. Health Ministry office on Thursday afternoon to sing and speak about the state of extended care for seniors in B.C. and Canada.The Raging Grannies, a satirical grassroots group composed of older women, called for an end to the public funding of for-profit care homes.“COVID-19 has really laid bare the problems in senior care homes. We want to keep it in the public eye [and] hopefully make changes because these are actual people’s homes,” said Charlene Simon during the demonstration.The group practiced physical distancing and wore masks, only removing them to sing songs addressed to B.C.’s Minister of Health Adrian Dix.READ ALSO:Victoria’s Raging Grannies to demonstrate against public funding of for-profit senior homes“Dear mister minister, we can’t see our family or tell the world that it’s worse than jail,” they sang to the tune of Simon & Garfunkel’s Mrs. Robinson. “Please mister minister, check up on those private homes where patients suffer and still pay. Do you want your grandmother begging for a diaper? It doesn’t have to be this way.”At one point, the group put on a skit where some of the women called out for help, with one of them falling out of a wheelchair. Another woman, playing the role of a long-term care home administrator, told them they’d have to wait for care as the doctor is only in once a week or that they’d get their medication when staff had time.“We’re asking for accountability in public reporting and transparency,” Simon said.The demonstration is in response to a February report published by the B.C. Office of the Seniors Advocate. The report, called A Billion Reasons to Care, examined long-term care industry contracts, annual audited financial statements and detailed reporting on revenue and expenditures for the years 2016 to 2017 and 2017 to 2018.Highlights from the review say it found that financial reporting systems were inconsistent between health authorities and that they lacked openness and transparency. It also found that less than half of care home operators are required to make their audited financial statements available to the public and no care homes publicly report their expense statements.READ ALSO:Troops could be called to testify in lawsuits against long-term care homesOverall, the contracted long-term care sector generated $1.4 billion in revenue of which $1.3 billion came from public funding, according to the report. The sector generated a net profit of $37 million.The report says care homes in the not-for-profit sector spent 59 per cent of revenues on direct care versus 49 per cent in the for-profit sector. Not-for-profit care homes spent nine per cent of revenue on building expenses versus 20 per cent in the for-profit sector and for-profit care homes generated 12 times the amount of profit compared to the not-for-profit sector – $34.4 million versus $2.8 million.While receiving, on average, the same level of public funding, the report found that not-for-profit care homes spend $10,000 or 24 per cent more per year on care for each resident while for-profit care homes failed to deliver 207,000 funded direct care hours. Not-for-profit care homes exceeded direct care hour targets by delivering an additional 80,000 hours of direct care beyond what they were publicly funded to deliver.“This issue affects us all,” Simon said. “We have a right to know how that money is being spent. We want assurances that provisions brought in during COVID-19 will continue after.”-With files from Nina Grossmanshalu.mehta@blackpress.caLike us onFacebookand follow us onTwitter"
