,date_time,tweet_id,author_id,tweet_text,account,cleaned_text,hashtags
105,2020-02-15T20:38:48.000Z,1228780722669965313,19636948,"UPDATED: The couple are among the 67 new positive cases of COVID-19 virus detected aboard the ship, which has been under quarantine at a port city southwest of Tokyo since Feb. 5 https://t.co/3EzQtrAEN2",CP24,"UPDATED: The couple are among the 67 new positive cases of COVID-19 virus detected aboard the ship, which has been under quarantine at a port city southwest of Tokyo since Feb. 5",[]
106,2020-02-15T18:12:47.000Z,1228743978079735814,19636948,"Elderly Quebec couple on quarantined cruise ship in Japan test positive for coronavirus
https://t.co/NsaTlOhTJf https://t.co/i8qj9vh42R",CP24,Elderly Quebec couple on quarantined cruise ship in Japan test positive for coronavirus,[]
107,2020-02-07T15:39:45.000Z,1225806359251357696,19636948,"Toronto police investigating 'suspicious' incident that resulted in death of elderly woman 
https://t.co/w2jVL1PbM3 https://t.co/gIl6dzKyZE",CP24,Toronto police investigating 'suspicious' incident that resulted in death of elderly woman,[]
108,2020-02-06T16:46:47.000Z,1225460843518865408,19636948,Manslaughter charge laid in death of elderly man who lay on floor for days after 2018 fall: Police https://t.co/PRk5xHGErE,CP24,Manslaughter charge laid in death of elderly man who lay on floor for days after 2018 fall: Police,[]
109,2020-01-30T13:56:16.000Z,1222881216149512194,19636948,Elderly woman seriously injured in Riverside apartment fire https://t.co/ouZlDmtStC https://t.co/ZGx1eTjjkZ,CP24,Elderly woman seriously injured in Riverside apartment fire,[]
110,2020-01-22T10:21:33.000Z,1219928076701851648,19636948,"Elderly man drives SUV 600m into streetcar tunnel, gets stuck inside Union Station https://t.co/hwZa6QHImc https://t.co/OMafVXJ6NV",CP24,"Elderly man drives SUV 600m into streetcar tunnel, gets stuck inside Union Station",[]
111,2020-01-18T13:42:07.000Z,1218529001502904321,19636948,"Police concerned for safety of missing elderly man last seen in Etobicoke
https://t.co/usRPkEwWOt https://t.co/Y4nxYSHdt4",CP24,Police concerned for safety of missing elderly man last seen in Etobicoke,[]
112,2019-12-29T20:39:16.000Z,1211386220657487874,19636948,UPDATE: Police say the elderly man who went missing on Saturday night has been found https://t.co/GiEq2wYJm5,CP24,UPDATE: Police say the elderly man who went missing on Saturday night has been found,[]
113,2019-12-29T18:19:02.000Z,1211350930702114816,19636948,"Police set up command post for missing elderly man last seen in North York 
https://t.co/cAyNl1ioUf https://t.co/jcr38iepRK",CP24,Police set up command post for missing elderly man last seen in North York,[]
114,2019-11-25T18:50:47.000Z,1199037734591045632,19636948,"Pedestrian safety advocate speaks out after police give reflective arm bands to seniors 
https://t.co/3pIk6SLKiZ https://t.co/VSVB0rtDkl",CP24,Pedestrian safety advocate speaks out after police give reflective arm bands to seniors,[]
115,2019-11-23T12:29:07.000Z,1198216910522986496,19636948,MORE:   Elderly man in critical condition after a hit-and-run https://t.co/VEp540MSBf https://t.co/5odNwwIDxl,CP24,MORE: Elderly man in critical condition after a hit-and-run,[]
116,2019-11-19T13:56:37.000Z,1196789378766520321,19636948,"UPDATED: Fire at North York home sends elderly man to hospital with potentially life-threatening injuries
https://t.co/S2vU3NurPH https://t.co/S8F2hDiPuB",CP24,UPDATED: Fire at North York home sends elderly man to hospital with potentially life-threatening injuries,[]
117,2019-11-19T10:21:47.000Z,1196735312434794496,19636948,"Fire in North York sends elderly man to hospital with potentially life-threatening injuries
https://t.co/S2vU3NurPH https://t.co/pgiorNLIYj",CP24,Fire in North York sends elderly man to hospital with potentially life-threatening injuries,[]
118,2019-11-15T19:55:58.000Z,1195430258104786951,19636948,"Man, 29, charged after elderly man struck and killed by vehicle in Scarborough https://t.co/hzjaCJBnQH https://t.co/EBkIHkNMpT",CP24,"Man, 29, charged after elderly man struck and killed by vehicle in Scarborough",[]
119,2019-11-14T18:41:48.000Z,1195049208484683777,19636948,"Elderly person hurt in Paris, Ont. break-in dies from injuries weeks later, police say
https://t.co/jSkHzYdT6P",CP24,"Elderly person hurt in Paris, Ont. break-in dies from injuries weeks later, police say",[]
120,2019-11-13T13:03:58.000Z,1194601800768401409,19636948,"UPDATED: Elderly woman pulled from Etobicoke house fire dies in hospital
https://t.co/L8uOUou3rq https://t.co/FIVLkdH302",CP24,UPDATED: Elderly woman pulled from Etobicoke house fire dies in hospital,[]
121,2019-11-09T15:16:17.000Z,1193185546153148417,19636948,Police release images of man after elderly woman is robbed in Annex https://t.co/pQ0uInPo8z https://t.co/zqCRQDptuh,CP24,Police release images of man after elderly woman is robbed in Annex,[]
122,2019-10-31T15:15:03.000Z,1189923745353388032,19636948,Disabled California seniors in complex left behind in outage https://t.co/hEJDidxeM1 https://t.co/qPvnNWciV9,CP24,Disabled California seniors in complex left behind in outage,[]
123,2019-10-28T17:08:03.000Z,1188865020937035776,19636948,"Suspect shoots two elderly men who confronted him as he attempted to set fire to the door of a mosque in Bayonne, southern France  https://t.co/Opq5c3rdaN",CP24,"Suspect shoots two elderly men who confronted him as he attempted to set fire to the door of a mosque in Bayonne, southern France",[]
124,2019-10-28T16:18:45.000Z,1188852612038381570,19636948,"MORE: Elderly woman killed, another pedestrian injured following collision in city's west end
https://t.co/CjKE5jmAFw https://t.co/35mWkJeWAJ",CP24,"MORE: Elderly woman killed, another pedestrian injured following collision in city's west end",[]
125,2019-10-23T20:50:33.000Z,1187109072954413058,19636948,Two charged after elderly people targeted in 'emergency scam'  https://t.co/XzIwSLdZz7 https://t.co/30lBKKcmz0,CP24,Two charged after elderly people targeted in 'emergency scam',[]
126,2019-10-18T14:44:52.000Z,1185205109065736192,19636948,UPDATE: Man accused in murder of 91-year-old Edmund Ferrari in Oakville already awaiting trial for three separate violent assaults in Toronto https://t.co/xsFpNkQQMV https://t.co/8hxAWyi5v3,CP24,UPDATE: Man accused in murder of 91-year-old Edmund Ferrari in Oakville already awaiting trial for three separate violent assaults in Toronto,[]
127,2019-09-24T13:10:29.000Z,1176484049147355136,19636948,"Elderly man struck by vehicle in Scarborough dies 
 https://t.co/mm1kFuetb5 https://t.co/eb8rTQuydf",CP24,Elderly man struck by vehicle in Scarborough dies,[]
128,2019-09-23T14:54:27.000Z,1176147823458435072,19636948,"Durham police say 4 Good Samaritans pulled elderly man from burning vehicle
https://t.co/e41126NCzK https://t.co/aeFw65pkfJ",CP24,Durham police say 4 Good Samaritans pulled elderly man from burning vehicle,[]
129,2019-09-18T21:28:20.000Z,1174435006762160128,19636948,"No charges after elderly woman caught driving in wrong direction on Hwy. 407 
https://t.co/k5aVFyRXef https://t.co/7GoeG8egYP",CP24,No charges after elderly woman caught driving in wrong direction on Hwy. 407,[]
130,2019-09-18T13:26:04.000Z,1174313641040109568,19636948,"Liberals will increase old age security, CPP benefits if re-elected: Trudeau
https://t.co/aHVfMoF2oZ https://t.co/oUec6FXuR0",CP24,"Liberals will increase old age security, CPP benefits if re-elected: Trudeau",[]
131,2019-09-13T22:05:40.000Z,1172632462847041536,19636948,"UPDATED: Fire at Brazil hospital kills 11 people, many elderly https://t.co/BDcsNSUIO9 https://t.co/xUezarjJ3A",CP24,"UPDATED: Fire at Brazil hospital kills 11 people, many elderly",[]
132,2019-09-08T16:44:54.000Z,1170739802548969472,19636948,Public safety alert issued after elderly couple defrauded by woman posing as cop https://t.co/Y0PlUb3LRz https://t.co/zxo8927uLA,CP24,Public safety alert issued after elderly couple defrauded by woman posing as cop,[]
133,2019-09-06T12:20:48.000Z,1169948561972367360,19636948,Elderly male pedestrian critically injured in Scarborough https://t.co/lmzqFsAKoj https://t.co/qLZUTAOO50,CP24,Elderly male pedestrian critically injured in Scarborough,[]
134,2019-09-04T20:12:19.000Z,1169342446356062215,19636948,"Elderly woman struck by pickup truck in Oshawa remains in critical condition
https://t.co/wJd6tcxtv6 https://t.co/zdbTX6NcO4",CP24,Elderly woman struck by pickup truck in Oshawa remains in critical condition,[]
135,2019-09-04T11:26:03.000Z,1169210009407954944,19636948,Son charged with second-degree murder in death of elderly mother https://t.co/tA0Ac0yqB3 https://t.co/U0Lm5NvEil,CP24,Son charged with second-degree murder in death of elderly mother,[]
136,2019-08-28T09:18:03.000Z,1166641080978288640,19636948,"Cities to parties: Spend more to fill housing-plan gaps for seniors, Indigenous
https://t.co/n6pxmO07yO https://t.co/LRNOpqQTpO",CP24,"Cities to parties: Spend more to fill housing-plan gaps for seniors, Indigenous",[]
137,2019-08-08T17:40:58.000Z,1159519887179624448,19636948,"Fewer housing options for younger Torontonians as seniors stay in homes longer: study
https://t.co/D9uOvAMrx4 https://t.co/H27G1vVWqS",CP24,Fewer housing options for younger Torontonians as seniors stay in homes longer: study,[]
138,2019-08-07T12:59:42.000Z,1159086715354714113,19636948,Durham police: Drew Street closed between Athol Street and King Street in Oshawa after elderly pedestrian struck by vehicle. Injuries are believed to be serious.,CP24,Durham police: Drew Street closed between Athol Street and King Street in Oshawa after elderly pedestrian struck by vehicle. Injuries are believed to be serious.,[]
139,2019-07-29T23:49:05.000Z,1155988646647881728,19636948,Grilled cheese under the microscope in Quebec after seniors' choking deaths https://t.co/X5tiimT9ix https://t.co/BPABmhkJb6,CP24,Grilled cheese under the microscope in Quebec after seniors' choking deaths,[]
140,2019-07-29T00:32:55.000Z,1155637292792500224,19636948,Elderly woman found in North York pool Sunday evening dies: paramedics https://t.co/4WD38mVxlK https://t.co/gxUWzpi1TO,CP24,Elderly woman found in North York pool Sunday evening dies: paramedics,[]
141,2019-07-25T18:27:58.000Z,1154458284633423872,19636948,"Police believe 4 missing seniors from Muskoka were victims of homicide
https://t.co/F8TQCipxHJ https://t.co/SRifqlkGm7",CP24,Police believe 4 missing seniors from Muskoka were victims of homicide,[]
142,2019-07-16T13:54:27.000Z,1151127960218419200,19636948,"UPDATED: Council holding final meeting before break, new seniors housing agency on agenda https://t.co/WPeIUuINMW https://t.co/sLprK7BqpO",CP24,"UPDATED: Council holding final meeting before break, new seniors housing agency on agenda",[]
143,2019-07-16T10:51:27.000Z,1151081907788103681,19636948,"Council holding final meeting before break, new seniors housing agency on agenda https://t.co/WPeIUuINMW https://t.co/6vgkrYDr2Q",CP24,"Council holding final meeting before break, new seniors housing agency on agenda",[]
144,2019-07-11T11:24:21.000Z,1149278246858645504,19636948,Police seek suspect who sexually assaulted and extorted elderly man https://t.co/P5s7Jjxjac https://t.co/42aC7S2Fai,CP24,Police seek suspect who sexually assaulted and extorted elderly man,[]
145,2019-07-09T13:17:36.000Z,1148581970512896002,19636948,'It is devastating:' Residents to be evicted from Yorkville seniors home after building sold https://t.co/aeNCZ74rUt https://t.co/kKOukPp48f,CP24,'It is devastating:' Residents to be evicted from Yorkville seniors home after building sold,[]
146,2019-07-05T10:23:59.000Z,1147088730139824130,19636948,Police concerned for safety of missing elderly woman amid extreme heat https://t.co/GsgnQ6boq2 https://t.co/CjOUKRo9u4,CP24,Police concerned for safety of missing elderly woman amid extreme heat,[]
147,2019-06-24T16:46:28.000Z,1143198716087742466,19636948,Seniors home in Scarborough evacuated after smoke prompts fire response https://t.co/TvepuEVncb https://t.co/GUAvFYYGZC,CP24,Seniors home in Scarborough evacuated after smoke prompts fire response,[]
148,2019-06-24T16:29:41.000Z,1143194491807027200,19636948,BREAKING: Crews responding to a 3-alarm fire at a seniors residence at Kennedy and Ellesmere roads in Scarborough. No injuries reported.,CP24,BREAKING: Crews responding to a 3-alarm fire at a seniors residence at Kennedy and Ellesmere roads in Scarborough. No injuries reported.,[]
149,2019-06-19T13:56:51.000Z,1141344094763048960,19636948,"Police motorcycle escorting Duke and Duchess of Cambridge collides with elderly woman
https://t.co/hIrWraW43C https://t.co/YB8PfJhv0c",CP24,Police motorcycle escorting Duke and Duchess of Cambridge collides with elderly woman,[]
150,2019-06-08T20:30:36.000Z,1137456914558836738,19636948,"Elderly woman struck by bus in Oshawa suffers critical injuries 
https://t.co/SoRcqmb4YX https://t.co/RiBsyrMWpb",CP24,Elderly woman struck by bus in Oshawa suffers critical injuries,[]
151,2019-06-08T20:25:20.000Z,1137455589972414469,19636948,Durham Regional Police: Elderly woman struck by bus near Olive Avenue and Harmony Road. Woman's injuries are believed to be critical.,CP24,Durham Regional Police: Elderly woman struck by bus near Olive Avenue and Harmony Road. Woman's injuries are believed to be critical.,[]
152,2019-06-04T12:27:59.000Z,1135885912523587584,19636948,"Elderly woman victim of 'distraction theft' outside Whitby Walmart; 2 suspects sought
https://t.co/GdXdEaxqKD https://t.co/5hwcTkXrwc",CP24,Elderly woman victim of 'distraction theft' outside Whitby Walmart; 2 suspects sought,[]
153,2019-05-14T14:29:04.000Z,1128306238092206080,19636948,"Son of elderly woman found dead in Oshawa apartment charged with murder 
https://t.co/T5xKMcKY9i https://t.co/Uexbqyo5Pl",CP24,Son of elderly woman found dead in Oshawa apartment charged with murder,[]
154,2019-05-13T14:45:26.000Z,1127947967288217600,19636948,JUST IN: Durham Regional Police say the death of an elderly woman found inside a home that caught fire in Oshawa on Sunday night has now been ruled a homicide.,CP24,JUST IN: Durham Regional Police say the death of an elderly woman found inside a home that caught fire in Oshawa on Sunday night has now been ruled a homicide.,[]
155,2019-05-13T02:10:23.000Z,1127757951459106816,19636948,"Suspicious fire at Oshawa apartment building leaves elderly woman dead, police say https://t.co/tI4u88S1Z4 https://t.co/YOf89IiPEu",CP24,"Suspicious fire at Oshawa apartment building leaves elderly woman dead, police say",[]
156,2019-05-12T23:28:22.000Z,1127717180315975680,19636948,Elderly man in serious condition after being struck by bus in Scarborough https://t.co/9g4Sk4cYlA https://t.co/SM4KldCDhm,CP24,Elderly man in serious condition after being struck by bus in Scarborough,[]
157,2019-05-12T23:20:02.000Z,1127715084195778560,19636948,Toronto police say an elderly man has been taken to hospital in serious condition after being struck by a bus near Midland and Sheppard avenues.,CP24,Toronto police say an elderly man has been taken to hospital in serious condition after being struck by a bus near Midland and Sheppard avenues.,[]
158,2019-04-29T15:53:42.000Z,1122891716653146114,19636948,"Toronto man accused of robbing elderly man in parking lot of Casino Ajax 
https://t.co/625XZL530a https://t.co/Fbz1eKZO7Z",CP24,Toronto man accused of robbing elderly man in parking lot of Casino Ajax,[]
159,2019-04-18T20:34:24.000Z,1118976092096872449,19636948,Elderly man assaulted after confronting theft suspect inside his Yorkville seniors' residence: police https://t.co/Fa4f2OOhgL https://t.co/RRCPUHQphB,CP24,Elderly man assaulted after confronting theft suspect inside his Yorkville seniors' residence: police,[]
160,2019-04-17T15:23:31.000Z,1118535466813460481,19636948,"MORE: 97-year-old man struck by vehicle in Scarborough suffers critical injuries 
https://t.co/Lu5quVK9hJ https://t.co/7tysUqarQe",CP24,MORE: 97-year-old man struck by vehicle in Scarborough suffers critical injuries,[]
161,2019-04-16T17:01:29.000Z,1118197733209378818,19636948,"Man, 49, accused of murdering elderly father makes 1st court appearance https://t.co/XTrmepIQsV https://t.co/TlW2HxugwR",CP24,"Man, 49, accused of murdering elderly father makes 1st court appearance",[]
162,2019-04-11T21:59:11.000Z,1116460711096537091,19636948,Tory commends help for low-income seniors and mental health investments.,CP24,Tory commends help for low-income seniors and mental health investments.,[]
163,2019-04-11T20:10:55.000Z,1116433467301036032,19636948,"#BREAKING: Ontario deficit falls to $11.7B this year, reaching balance by 2023-2024. Ford offers corporate tax credit, childcare credit, dental care for low-income seniors.",CP24,"BREAKING: Ontario deficit falls to $11.7B this year, reaching balance by 2023-2024. Ford offers corporate tax credit, childcare credit, dental care for low-income seniors.",['BREAKING']
164,2019-04-11T10:38:43.000Z,1116289466098958336,19636948,"Suspect sought after trying to rob 87-year-old woman outside Milton senior's home: police 
https://t.co/B8VUnjQerN https://t.co/HcXfrOu8Z5",CP24,Suspect sought after trying to rob 87-year-old woman outside Milton senior's home: police,[]
165,2019-04-09T15:02:14.000Z,1115631010572582912,19636948,Free dental care for low-income seniors coming in Ontario budget: CP https://t.co/lwlc24gsOO #onpoli https://t.co/GD1SlgA12O,CP24,Free dental care for low-income seniors coming in Ontario budget: CP onpoli,['onpoli']
166,2019-03-21T19:16:06.000Z,1108809525799407616,19636948,Ten to hospital after pot brownies served to unsuspecting seniors at Parry Sound luncheon https://t.co/Dy21njsNUO https://t.co/DgwaPMtECf,CP24,Ten to hospital after pot brownies served to unsuspecting seniors at Parry Sound luncheon,[]
167,2019-03-19T23:23:27.000Z,1108146997935124480,19636948,Elderly man charged after 79-year-old woman is pronounced dead at an Etobicoke residence https://t.co/aQYuEJWOaM https://t.co/1CnJT3e8cc,CP24,Elderly man charged after 79-year-old woman is pronounced dead at an Etobicoke residence,[]
168,2019-03-17T20:27:38.000Z,1107377975694163969,19636948,Elderly woman in critical condition after being hit by vehicle in Mississauga https://t.co/5I9OlWS6j1 https://t.co/Tdi3eOllmc,CP24,Elderly woman in critical condition after being hit by vehicle in Mississauga,[]
169,2019-03-08T19:52:05.000Z,1104107541678694400,19636948,"Elderly Ottawa man dug out by police after spending winter snowed into home
https://t.co/6TxjhoI1Fi https://t.co/FyLyIwKLYK",CP24,Elderly Ottawa man dug out by police after spending winter snowed into home,[]
170,2019-02-22T17:44:29.000Z,1099002000170254336,19636948,Two 18-year-old men charged in shooting death of TSN editor in Etobicoke: police  https://t.co/8U8P0cmuzw https://t.co/a2QcpuHI1B,CP24,Two 18-year-old men charged in shooting death of TSN editor in Etobicoke: police,[]
171,2019-02-09T19:49:51.000Z,1094322505727262722,19636948,MORE: Elderly male struck and reportedly pinned to wall in commercial plaza in Mississauga https://t.co/2d7wstDWYM https://t.co/mGTob3TlS9,CP24,MORE: Elderly male struck and reportedly pinned to wall in commercial plaza in Mississauga,[]
172,2019-01-09T23:54:43.000Z,1083150103865634816,19636948,Chunk of ice falls from airliner into Mississauga seniors’ bedroom https://t.co/BBjXn0z8m4 https://t.co/kqv6hnmKiH,CP24,Chunk of ice falls from airliner into Mississauga seniors bedroom,[]
173,2019-01-09T17:50:29.000Z,1083058440992448512,19636948,"Just days after reportedly helping police foil a robbery, this news reporter helped find an elderly missing woman while covering her story https://t.co/bSmAToPa8f https://t.co/RyWnmuZXOJ",CP24,"Just days after reportedly helping police foil a robbery, this news reporter helped find an elderly missing woman while covering her story",[]
174,2018-12-14T18:56:24.000Z,1073652946016051200,19636948,More charges for Halton-area support worker accused of stealing from seniors  https://t.co/zFGiOWzULo https://t.co/mwUgQwgc5w,CP24,More charges for Halton-area support worker accused of stealing from seniors,[]
175,2018-12-08T00:15:39.000Z,1071196571088404480,19636948,MORE: Elderly pedestrian in critical condition after being struck by a car in Clarks Corners area of Scarborough https://t.co/0vbhUibrwL https://t.co/2xuTryuLfU,CP24,MORE: Elderly pedestrian in critical condition after being struck by a car in Clarks Corners area of Scarborough,[]
176,2018-12-03T20:42:13.000Z,1069693307830394881,19636948,"Elderly man struck by vehicle in Scarborough dies in hospital
https://t.co/vRw8T3OV6L https://t.co/itYBVSLmiE",CP24,Elderly man struck by vehicle in Scarborough dies in hospital,[]
177,2018-12-03T15:48:22.000Z,1069619361189691392,19636948,Growing number of Ontario seniors turning to food banks: report https://t.co/WY444MwwVQ https://t.co/bgzat3dl0r,CP24,Growing number of Ontario seniors turning to food banks: report,[]
178,2018-11-28T23:44:33.000Z,1067927255131873285,19636948,"Elderly pedestrian seriously injured after being struck by a vehicle on Island Road in Port Perry, Durham Regional police say.",CP24,"Elderly pedestrian seriously injured after being struck by a vehicle on Island Road in Port Perry, Durham Regional police say.",[]
179,2018-11-18T17:38:56.000Z,1064211367132098560,19636948,"Peel police: Suspect charged with kidnapping after stealing van with elderly woman inside in Mississauga
https://t.co/eeVLpSefZV https://t.co/OK5KbJ3s51",CP24,Peel police: Suspect charged with kidnapping after stealing van with elderly woman inside in Mississauga,[]
180,2018-11-05T03:07:22.000Z,1059280989271265280,19636948,"No injuries reported after a fire broke out at a unit at a seniors home at Truscott and Seagull drives in Mississauga, Peel police say. Fire now out.",CP24,"No injuries reported after a fire broke out at a unit at a seniors home at Truscott and Seagull drives in Mississauga, Peel police say. Fire now out.",[]
181,2018-10-29T09:58:27.000Z,1056847723356405760,19636948,Elderly man dead after North York apartment fire https://t.co/QFcSfV9avP https://t.co/EEAJEvJZiF,CP24,Elderly man dead after North York apartment fire,[]
182,2018-10-11T09:37:32.000Z,1050319479178240000,19636948,"Elderly male in custody after stabbing in Scarborough
https://t.co/yhiMuvQXzB https://t.co/3TWZdDgaEi",CP24,Elderly male in custody after stabbing in Scarborough,[]
183,2018-10-10T14:49:11.000Z,1050035522264072193,19636948,MORE: Elderly male on scooter critically hurt in Little Italy crash https://t.co/4ciuqHn0yu https://t.co/SHJxrLspwZ,CP24,MORE: Elderly male on scooter critically hurt in Little Italy crash,[]
184,2018-09-30T21:04:57.000Z,1046506205500379137,19636948,Mayoral panel on seniors issues cancelled over bylaw violation https://t.co/pGJziaehSk https://t.co/rRcAVEOEXk,CP24,Mayoral panel on seniors issues cancelled over bylaw violation,[]
185,2018-09-20T10:56:34.000Z,1042729222870106112,19636948,Elderly man dead after Burlington collision https://t.co/Er3PHMH394 https://t.co/y20ZJJpTa8,CP24,Elderly man dead after Burlington collision,[]
186,2018-09-20T09:18:21.000Z,1042704507342397441,19636948,An elderly man has been pronounced dead in hospital after a three-vehicle collision near Brant and Dundas streets in Burlington at around 3:30 a.m.,CP24,An elderly man has been pronounced dead in hospital after a three-vehicle collision near Brant and Dundas streets in Burlington at around 3:30 a.m.,[]
187,2018-09-10T09:41:22.000Z,1039086420311396352,19636948,"Suspect sought in North York hit-and-run that left elderly man critically injured 
https://t.co/a1jC1baCO3 https://t.co/YLt07xuNq6",CP24,Suspect sought in North York hit-and-run that left elderly man critically injured,[]
188,2018-09-09T11:42:08.000Z,1038754425098186752,19636948,"MORE: Elderly man critically injured in North York hit-and-run: police
https://t.co/VLOEjmZbDR https://t.co/DvYvqxcLuH",CP24,MORE: Elderly man critically injured in North York hit-and-run: police,[]
189,2018-09-09T10:26:04.000Z,1038735279593533440,19636948,Elderly man suffered critical injuries after he was reportedly struck by a vehicle near Sheppard and Dufferin early this morning.,CP24,Elderly man suffered critical injuries after he was reportedly struck by a vehicle near Sheppard and Dufferin early this morning.,[]
190,2018-09-05T18:54:35.000Z,1037413702281162752,19636948,"A man believed to be in his 40s has been taken to a trauma centre in life-threatening condition after being pinned by a dump truck near Elder Avenue and Twenty Sixth Street in Etobicoke, Toronto Paramedic Services says.",CP24,"A man believed to be in his 40s has been taken to a trauma centre in life-threatening condition after being pinned by a dump truck near Elder Avenue and Twenty Sixth Street in Etobicoke, Toronto Paramedic Services says.",[]
191,2018-08-30T01:58:35.000Z,1034983692005990402,19636948,UPDATED: Police investigating murder of elderly woman in Regent Park https://t.co/sgDKhI8XGW https://t.co/CqODNAHzHq,CP24,UPDATED: Police investigating murder of elderly woman in Regent Park,[]
192,2018-08-29T23:00:02.000Z,1034938755910709248,19636948,DEVELOPING: Police investigating 'suspicious' death of elderly woman in Regent Park https://t.co/i9qrufFAhg https://t.co/JCi94srde2,CP24,DEVELOPING: Police investigating 'suspicious' death of elderly woman in Regent Park,[]
193,2018-08-29T22:51:50.000Z,1034936691486871553,19636948,#BREAKING: Toronto police say the homicide squad has been notified after the body of an elderly woman was found with obvious signs of trauma near Cornwall and River streets in Regent Park. One person in custody.,CP24,BREAKING: Toronto police say the homicide squad has been notified after the body of an elderly woman was found with obvious signs of trauma near Cornwall and River streets in Regent Park. One person in custody.,['BREAKING']
194,2018-08-28T15:00:38.000Z,1034455722589921280,19636948,Driver charged after elderly man struck and killed in North York parkade https://t.co/JuQmBAjjui https://t.co/VrkXX5uN7C,CP24,Driver charged after elderly man struck and killed in North York parkade,[]
195,2018-08-19T20:21:08.000Z,1031274890383564800,19636948,UPDATED: Man charged in fatal stabbing of elderly woman in Etobicoke https://t.co/y1VfuVkXvL https://t.co/lssxQNUcIt,CP24,UPDATED: Man charged in fatal stabbing of elderly woman in Etobicoke,[]
196,2018-08-19T12:05:46.000Z,1031150226076323840,19636948,"Police ID elderly woman stabbed to death in Etobicoke
https://t.co/U7ZS3DCkfz https://t.co/CkAnDTVPFZ",CP24,Police ID elderly woman stabbed to death in Etobicoke,[]
197,2018-08-19T00:00:58.000Z,1030967826188836865,19636948,MORE: Woman in her 80s pronounced dead after stabbing in Etobicoke https://t.co/9qvrD5PqFl,CP24,MORE: Woman in her 80s pronounced dead after stabbing in Etobicoke,[]
198,2018-08-15T23:04:33.000Z,1029866461878276097,19636948,Elderly woman taken to hospital after being struck by vehicle in Brampton https://t.co/GiNgA6rxy3 https://t.co/WBl1sZqUax,CP24,Elderly woman taken to hospital after being struck by vehicle in Brampton,[]
199,2018-08-15T22:10:45.000Z,1029852925185720322,19636948,"An elderly woman has been transported to a trauma centre after being struck by a vehicle near Moffatt Avenue and Charolais Boulevard in Brampton, Peel police say. The extent of her injuries is not known.",CP24,"An elderly woman has been transported to a trauma centre after being struck by a vehicle near Moffatt Avenue and Charolais Boulevard in Brampton, Peel police say. The extent of her injuries is not known.",[]
200,2018-08-14T18:29:04.000Z,1029434746013732864,19636948,Police seeking security footage after elderly man in scooter struck by vehicle in Scarborough https://t.co/NMibNQ0cAh https://t.co/boxvwh2upG,CP24,Police seeking security footage after elderly man in scooter struck by vehicle in Scarborough,[]
201,2018-08-09T12:17:59.000Z,1027529423019491329,19636948,"Chicago-area megachurch elders resign over groping scandal
https://t.co/dlOCzkmHAj https://t.co/4mxYRDYy7s",CP24,Chicago-area megachurch elders resign over groping scandal,[]
202,2018-08-04T19:16:44.000Z,1025822864363139072,19636948,"Elderly man dies when tornado touches down near Alonsa, Manitoba https://t.co/QKxKRTDE1u https://t.co/RiF17kg28Z",CP24,"Elderly man dies when tornado touches down near Alonsa, Manitoba",[]
203,2018-07-22T16:32:15.000Z,1021070431028219904,19636948,"Seniors and students living together to save on rent, find 'family'
https://t.co/7f99XVhnNL https://t.co/oqkoe5N182",CP24,"Seniors and students living together to save on rent, find 'family'",[]
204,2018-07-17T13:21:13.000Z,1019210413098008581,19636948,Twenty killed after ISIS-linked suicide bomber attacks meeting between tribal elders and Taliban in northern Afghanistan https://t.co/zw5kAQUD7f https://t.co/uy2EuYtXas,CP24,Twenty killed after ISIS-linked suicide bomber attacks meeting between tribal elders and Taliban in northern Afghanistan,[]
205,2018-07-09T22:21:13.000Z,1016447206369513474,19636948,"UPDATE: Elderly man who went missing from Harbord Village found safe
 https://t.co/HdRm2Tq8Il",CP24,UPDATE: Elderly man who went missing from Harbord Village found safe,[]
206,2018-07-09T16:21:08.000Z,1016356587156406273,19636948,Police searching for elderly man who went missing from Harbord Village https://t.co/507LqZY9NR https://t.co/UGDMSTWbQN,CP24,Police searching for elderly man who went missing from Harbord Village,[]
207,2018-06-30T17:22:36.000Z,1013110564858580992,19636948,Police say missing elderly man 'may be in danger' due to extreme heat https://t.co/i8cno64cNn https://t.co/qqjDYwuQ3F,CP24,Police say missing elderly man 'may be in danger' due to extreme heat,[]
208,2018-06-28T16:22:49.000Z,1012370747992477698,19636948,"Elderly man on scooter struck by vehicle near Highway 401 in North York
https://t.co/98U0LxsbeB https://t.co/Rnrbzp7rrr",CP24,Elderly man on scooter struck by vehicle near Highway 401 in North York,[]
209,2018-06-23T19:17:40.000Z,1010602809266499584,19636948,Elderly male pedestrian struck and critically hurt in Midtown https://t.co/ZCLkOzZ1SX https://t.co/l1Z619KlgH,CP24,Elderly male pedestrian struck and critically hurt in Midtown,[]
210,2018-06-13T23:44:36.000Z,1007046105606053890,19636948,Investigation underway into elder abuse against Marvel Comics' Stan Lee https://t.co/vbMB01CehN https://t.co/YNXdWgFRqx,CP24,Investigation underway into elder abuse against Marvel Comics' Stan Lee,[]
211,2018-06-13T09:42:32.000Z,1006834191940628480,19636948,"MORE: Elderly man in critical condition after Scarborough house fire
https://t.co/OjVzEgM8Dm https://t.co/RU6FSi2VBC",CP24,MORE: Elderly man in critical condition after Scarborough house fire,[]
